timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-01-23,59.81000000,66.88000000,59.02000000,64.83000000,2926022.98000000,1642982399999,184024003.36300000,346910,1527924.27000000,96088013.09080000,0
2022-01-24,64.80000000,64.83000000,55.14000000,63.06000000,3701249.83000000,1643068799999,219436865.37570000,442835,1855845.50000000,109967550.95590000,0
2022-01-25,63.00000000,70.53000000,61.65000000,68.01000000,2702688.81000000,1643155199999,177636701.69660000,347292,1421002.13000000,93412699.69450000,0
2022-01-26,68.01000000,73.50000000,64.39000000,65.87000000,3400732.97000000,1643241599999,234514414.36310000,446906,1725739.00000000,119073062.02800000,0
2022-01-27,65.87000000,67.96000000,61.06000000,64.70000000,2519156.06000000,1643327999999,161461952.38260000,316293,1271800.12000000,81481603.55030000,0
2022-01-28,64.68000000,67.50000000,61.71000000,67.01000000,1790400.08000000,1643414399999,115890537.67020000,245292,926339.91000000,59996485.34960000,0
2022-01-29,67.02000000,73.58000000,66.86000000,71.89000000,1662626.47000000,1643500799999,117157264.50930000,240922,879790.44000000,62003908.12800000,0
2022-01-30,71.91000000,72.39000000,66.85000000,67.96000000,1307594.65000000,1643587199999,91110546.73170000,162101,661090.22000000,46080589.63390000,0
2022-01-31,67.94000000,70.65000000,64.25000000,69.87000000,1747136.27000000,1643673599999,117666155.98480000,204907,887073.89000000,59729749.85830000,0
2022-02-01,69.90000000,73.87000000,68.47000000,73.33000000,1951093.27000000,1643759999999,138231722.04670000,249796,987134.13000000,70003991.64270000,0
2022-02-02,73.32000000,74.86000000,67.43000000,67.79000000,2238866.41000000,1643846399999,159980250.01700000,270539,1135224.95000000,81050864.43760000,0
2022-02-03,67.79000000,69.31000000,64.85000000,68.44000000,1792227.65000000,1643932799999,120496574.82300000,207929,881416.28000000,59239870.72270000,0
2022-02-04,68.44000000,77.95000000,67.43000000,77.77000000,2263149.96000000,1644019199999,165117581.12500000,314829,1131464.78000000,82438184.15220000,0
2022-02-05,77.80000000,80.93000000,74.94000000,77.01000000,1700729.64000000,1644105599999,132702633.58550000,265512,845414.47000000,65999176.51680000,0
2022-02-06,77.01000000,79.15000000,74.10000000,78.93000000,1113858.87000000,1644191999999,85466391.73680000,178658,604990.69000000,46392510.62470000,0
2022-02-07,78.91000000,85.42000000,77.44000000,83.20000000,1879396.49000000,1644278399999,155038987.17210000,343928,980086.66000000,80892337.15000000,0
2022-02-08,83.23000000,95.50000000,81.65000000,86.34000000,5245827.40000000,1644364799999,460480912.04350000,814942,2643485.48000000,232094615.78380000,0
