timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-01-23,0.00004381,0.00004627,0.00004331,0.00004462,18413495.90000000,1642982399999,823.14538091,119138,9447025.90000000,422.29551931,0
2022-01-24,0.00004461,0.00004461,0.00003946,0.00004109,38241492.70000000,1643068799999,1569.15549511,160944,19173982.90000000,786.84420659,0
2022-01-25,0.00004109,0.00004319,0.00003947,0.00004217,23057054.90000000,1643155199999,943.03479179,110705,12083621.40000000,494.74459944,0
2022-01-26,0.00004217,0.00004692,0.00004179,0.00004321,43320294.90000000,1643241599999,1899.93464566,176193,21481051.30000000,945.92328646,0
2022-01-27,0.00004320,0.00004519,0.00004190,0.00004279,27695107.10000000,1643327999999,1202.48067853,149992,14355684.40000000,622.85906592,0
2022-01-28,0.00004278,0.00004530,0.00004259,0.00004434,23811226.60000000,1643414399999,1053.15276402,121836,11812377.80000000,522.29905732,0
2022-01-29,0.00004433,0.00004593,0.00004414,0.00004444,14087039.50000000,1643500799999,633.99330894,75858,7354470.70000000,330.95634412,0
2022-01-30,0.00004445,0.00004469,0.00004195,0.00004234,13152713.30000000,1643587199999,569.90976674,68075,6559688.00000000,284.25975125,0
2022-01-31,0.00004233,0.00004314,0.00004149,0.00004269,12736046.40000000,1643673599999,538.14176516,69454,6223969.80000000,262.93857678,0
2022-02-01,0.00004269,0.00004330,0.00004219,0.00004254,12632973.90000000,1643759999999,539.79705315,64501,6437981.30000000,275.09906106,0
2022-02-02,0.00004256,0.00004297,0.00004147,0.00004171,10769933.80000000,1643846399999,454.61126621,61014,5439136.30000000,229.52098437,0
2022-02-03,0.00004170,0.00004189,0.00004065,0.00004170,11472244.90000000,1643932799999,473.96393789,60649,5881571.40000000,243.04093113,0
2022-02-04,0.00004169,0.00004193,0.00004055,0.00004077,9765336.70000000,1644019199999,403.58191119,54705,4846924.90000000,200.28814171,0
2022-02-05,0.00004077,0.00004240,0.00004060,0.00004136,9778866.50000000,1644105599999,405.59910322,55335,5204542.50000000,215.93349072,0
2022-02-06,0.00004135,0.00004226,0.00004042,0.00004103,7908079.80000000,1644191999999,326.39698037,46881,4060307.20000000,167.59415088,0
2022-02-07,0.00004103,0.00004702,0.00004063,0.00004604,25701101.00000000,1644278399999,1129.77627142,128463,12309301.40000000,541.83181044,0
2022-02-08,0.00004604,0.00004642,0.00004334,0.00004409,19808866.40000000,1644364799999,882.66633337,104949,9645273.90000000,429.64263536,0
2022-02-09,0.00004409,0.00004641,0.00004379,0.00004589,12748735.60000000,1644451199999,573.58137535,76376,6046898.20000000,272.01307539,0
2022-02-10,0.00004589,0.00004592,0.00004290,0.00004356,14538737.70000000,1644537599999,645.48134188,88681,7126136.20000000,316.55685397,0
2022-02-11,0.00004357,0.00004357,0.00003989,0.00004048,13891960.50000000,1644623999999,582.00899342,73918,6796643.00000000,284.92968989,0
2022-02-12,0.00004048,0.00004107,0.00003931,0.00004030,8825767.90000000,1644710399999,354.55063658,54114,4538452.90000000,182.39136028,0
2022-02-13,0.00004030,0.00004060,0.00003916,0.00003945,5293318.70000000,1644796799999,211.35875390,33607,2522291.30000000,100.77691080,0
2022-02-14,0.00003943,0.00003964,0.00003792,0.00003894,7583225.40000000,1644883199999,293.17144694,44358,3708330.30000000,143.32748436,0
2022-02-15,0.00003894,0.00004202,0.00003883,0.00004201,10123231.90000000,1644969599999,408.63177140,56224,4731409.70000000,191.16401592,0
2022-02-16,0.00004200,0.00004243,0.00004018,0.00004185,9782850.80000000,1645055999999,405.09248030,62117,4941925.80000000,204.63377429,0
2022-02-17,0.00004186,0.00004223,0.00004079,0.00004100,6926472.60000000,1645142399999,286.94473333,45726,3464754.70000000,143.53859103,0
2022-02-18,0.00004099,0.00004188,0.00003967,0.00003984,7472682.80000000,1645228799999,304.89718802,42255,3970162.90000000,161.69537374,0
2022-02-19,0.00003984,0.00004076,0.00003932,0.00004073,5156323.70000000,1645315199999,207.07376033,37191,2534599.50000000,101.68408733,0
2022-02-20,0.00004073,0.00004077,0.00003925,0.00003938,8517128.10000000,1645401599999,338.51421387,43820,4848557.50000000,192.50405711,0
2022-02-21,0.00003938,0.00004108,0.00003792,0.00003795,11573438.20000000,1645487999999,458.40430756,65781,5684487.60000000,225.30393528,0
2022-02-22,0.00003795,0.00003862,0.00003697,0.00003824,9544285.50000000,1645574399999,361.01650521,58627,4582127.50000000,173.33674605,0
2022-02-23,0.00003824,0.00004076,0.00003801,0.00003856,11160799.20000000,1645660799999,443.41708656,68497,5307304.70000000,210.74450618,0
2022-02-24,0.00003857,0.00003921,0.00003611,0.00003758,22578764.50000000,1645747199999,843.93064630,123757,11467547.30000000,428.81918137,0
2022-02-25,0.00003759,0.00003987,0.00003685,0.00003954,9974206.00000000,1645833599999,379.74019196,62110,5058331.20000000,192.52067631,0
2022-02-26,0.00003953,0.00003979,0.00003862,0.00003876,5966562.80000000,1645919999999,234.33180175,39759,2964778.60000000,116.49150844,0
2022-02-27,0.00003876,0.00003893,0.00003774,0.00003852,7943612.60000000,1646006399999,304.68552579,46772,3581078.40000000,137.40204684,0
2022-02-28,0.00003852,0.00003866,0.00003632,0.00003739,8346853.70000000,1646092799999,316.14213567,50332,3949237.30000000,149.67716654,0
2022-03-01,0.00003738,0.00003785,0.00003622,0.00003651,9324673.50000000,1646179199999,343.14378456,56945,4603789.70000000,169.38109165,0
2022-03-02,0.00003651,0.00003836,0.00003595,0.00003726,10349005.50000000,1646265599999,385.45738482,56121,5098284.20000000,189.90627436,0
2022-03-03,0.00003727,0.00003753,0.00003673,0.00003734,5579952.90000000,1646351999999,206.90115123,38469,2803645.50000000,103.95417594,0
2022-03-04,0.00003734,0.00003801,0.00003670,0.00003773,6777226.60000000,1646438399999,252.25558698,32068,3494835.80000000,130.09977153,0
2022-03-05,0.00003774,0.00003854,0.00003730,0.00003829,4746380.50000000,1646524799999,180.13168500,24343,2307570.50000000,87.57752376,0
2022-03-06,0.00003829,0.00003836,0.00003733,0.00003735,3900520.60000000,1646611199999,147.87725735,21890,1958118.90000000,74.23853305,0
2022-03-07,0.00003735,0.00003814,0.00003686,0.00003713,8507781.20000000,1646697599999,317.51675964,38834,4245164.70000000,158.47230841,0
2022-03-08,0.00003713,0.00003784,0.00003702,0.00003733,5275499.20000000,1646783999999,197.47554841,31229,2548146.30000000,95.38385462,0
2022-03-09,0.00003734,0.00003766,0.00003540,0.00003590,9479653.40000000,1646870399999,345.09526434,36421,4125097.40000000,149.83277910,0
2022-03-10,0.00003590,0.00003693,0.00003569,0.00003645,6409513.70000000,1646956799999,232.74446041,34050,3300290.30000000,119.83835651,0
2022-03-11,0.00003644,0.00003725,0.00003615,0.00003627,7036065.20000000,1647043199999,258.37669401,30858,3502286.30000000,128.63521018,0
2022-03-12,0.00003627,0.00003657,0.00003571,0.00003599,3667722.70000000,1647129599999,132.65505092,17768,1823192.50000000,65.93644580,0
2022-03-13,0.00003599,0.00003644,0.00003589,0.00003601,4118202.30000000,1647215999999,148.53943963,16479,2010569.70000000,72.52716410,0
2022-03-14,0.00003601,0.00003601,0.00003441,0.00003476,6199971.50000000,1647302399999,218.55885689,26287,3226004.00000000,113.79774571,0
2022-03-15,0.00003475,0.00003553,0.00003471,0.00003507,3841891.00000000,1647388799999,134.70405958,21799,1886081.00000000,66.13853062,0
2022-03-16,0.00003507,0.00003575,0.00003400,0.00003570,6961658.80000000,1647475199999,242.54521822,32687,3578023.10000000,124.70170535,0
2022-03-17,0.00003568,0.00003645,0.00003523,0.00003534,5385943.80000000,1647561599999,192.29121161,25218,2794492.30000000,99.80831694,0
2022-03-18,0.00003533,0.00003593,0.00003509,0.00003585,5968877.70000000,1647647999999,211.98725752,23351,2947191.20000000,104.66064921,0
2022-03-19,0.00003584,0.00003667,0.00003584,0.00003624,8943025.20000000,1647734399999,324.90294351,26576,4755182.00000000,172.71204000,0
2022-03-20,0.00003624,0.00003639,0.00003547,0.00003552,5034199.90000000,1647820799999,180.43753102,19853,2520631.10000000,90.34037862,0
2022-03-21,0.00003552,0.00003616,0.00003527,0.00003572,6538672.50000000,1647907199999,233.69895399,22894,3215250.40000000,114.92958272,0
2022-03-22,0.00003572,0.00003586,0.00003497,0.00003556,5929505.10000000,1647993599999,210.43517037,26111,2972979.10000000,105.53498402,0
2022-03-23,0.00003556,0.00003661,0.00003553,0.00003626,7680699.50000000,1648079999999,276.99878931,26662,3760284.60000000,135.65110939,0
2022-03-24,0.00003626,0.00003787,0.00003615,0.00003705,9969132.40000000,1648166399999,367.93772392,40805,4912669.60000000,181.30289742,0
2022-03-25,0.00003706,0.00003723,0.00003551,0.00003562,7275674.70000000,1648252799999,265.60066590,33912,3499208.60000000,127.79123991,0
2022-03-26,0.00003561,0.00003626,0.00003547,0.00003619,3296605.80000000,1648339199999,118.24485234,18687,1622928.90000000,58.22376386,0
2022-03-27,0.00003621,0.00003696,0.00003580,0.00003618,6858796.30000000,1648425599999,249.66638288,28113,3499563.80000000,127.37031030,0
2022-03-28,0.00003618,0.00003658,0.00003514,0.00003517,6620137.10000000,1648511999999,238.71542361,34204,3083208.50000000,111.19519174,0
2022-03-29,0.00003518,0.00003631,0.00003476,0.00003530,6441316.60000000,1648598399999,229.77893786,33600,3268516.60000000,116.65788850,0
2022-03-30,0.00003531,0.00003659,0.00003489,0.00003573,5965331.20000000,1648684799999,212.81829724,36871,3088961.80000000,110.29310970,0
2022-03-31,0.00003573,0.00003708,0.00003541,0.00003555,8716773.00000000,1648771199999,315.19614239,48505,4312086.30000000,155.99230510,0
2022-04-01,0.00003555,0.00003699,0.00003526,0.00003662,7387794.00000000,1648857599999,267.70230892,36662,3786638.80000000,137.27320424,0
2022-04-02,0.00003663,0.00003712,0.00003596,0.00003609,7838207.10000000,1648943999999,286.44503473,35083,3889744.10000000,142.14545901,0
2022-04-03,0.00003610,0.00003659,0.00003574,0.00003636,6352135.00000000,1649030399999,229.74378846,29626,3196846.50000000,115.62022743,0
2022-04-04,0.00003636,0.00003655,0.00003528,0.00003536,7232384.50000000,1649116799999,259.59750839,26219,3314248.30000000,118.99519694,0
2022-04-05,0.00003537,0.00003569,0.00003481,0.00003500,5106579.40000000,1649203199999,180.17563606,22504,2580176.50000000,91.04309532,0
2022-04-06,0.00003500,0.00003508,0.00003366,0.00003377,8490822.30000000,1649289599999,291.76518998,35089,3935089.90000000,135.27661001,0
2022-04-07,0.00003377,0.00003484,0.00003350,0.00003482,5708288.10000000,1649375999999,195.03885737,24784,2866442.70000000,97.98284885,0
2022-04-08,0.00003479,0.00003502,0.00003379,0.00003393,5034261.10000000,1649462399999,173.44154616,21301,2429756.30000000,83.72870023,0
2022-04-09,0.00003393,0.00003447,0.00003381,0.00003423,3662924.30000000,1649548799999,125.04237980,14368,1925652.40000000,65.73673294,0
2022-04-10,0.00003423,0.00003444,0.00003375,0.00003384,3476306.00000000,1649635199999,118.89206805,13303,1714356.40000000,58.63405983,0
2022-04-11,0.00003383,0.00003399,0.00003289,0.00003377,6403634.40000000,1649721599999,214.12271051,26747,3245362.20000000,108.59454372,0
2022-04-12,0.00003377,0.00003657,0.00003369,0.00003477,10684827.40000000,1649807999999,373.48839591,37798,5897819.90000000,206.08893918,0
2022-04-13,0.00003477,0.00003576,0.00003433,0.00003449,5241690.10000000,1649894399999,183.06557906,23278,2552109.70000000,89.19469991,0
2022-04-14,0.00003449,0.00003482,0.00003397,0.00003439,4827867.80000000,1649980799999,165.68926028,19556,2317622.20000000,79.55376842,0
2022-04-15,0.00003440,0.00003478,0.00003416,0.00003446,2602756.50000000,1650067199999,89.75384209,12248,1363565.90000000,47.03316141,0
2022-04-16,0.00003446,0.00003467,0.00003411,0.00003440,2227119.40000000,1650153599999,76.46538661,11644,1100750.90000000,37.80988406,0
2022-04-17,0.00003439,0.00003442,0.00003368,0.00003372,2466837.40000000,1650239999999,84.11925749,11173,1247187.30000000,42.55448853,0
2022-04-18,0.00003370,0.00003527,0.00003345,0.00003478,7194662.90000000,1650326399999,246.74243410,30900,3784279.80000000,129.82663249,0
2022-04-19,0.00003477,0.00003500,0.00003401,0.00003441,5162227.40000000,1650412799999,178.18576598,32666,2492287.90000000,86.04714286,0
2022-04-20,0.00003441,0.00003509,0.00003402,0.00003426,5840796.70000000,1650499199999,202.02996264,30712,2854045.80000000,98.73376346,0
2022-04-21,0.00003426,0.00003453,0.00003389,0.00003404,4769955.60000000,1650585599999,163.27562338,24753,2282311.80000000,78.15419970,0
2022-04-22,0.00003404,0.00003724,0.00003393,0.00003518,21808165.00000000,1650671999999,782.37268710,74715,11452721.40000000,410.69006532,0
2022-04-23,0.00003518,0.00003550,0.00003420,0.00003454,6288480.60000000,1650758399999,218.76377072,30644,3058767.60000000,106.46295786,0
2022-04-24,0.00003454,0.00003467,0.00003390,0.00003404,3465006.30000000,1650844799999,118.45459515,20525,1679803.20000000,57.41627924,0
2022-04-25,0.00003404,0.00003408,0.00003293,0.00003346,7186500.50000000,1650931199999,240.16896983,32640,3776767.30000000,126.25319885,0
2022-04-26,0.00003346,0.00003348,0.00003235,0.00003266,4704926.50000000,1651017599999,154.61941059,24419,2262412.80000000,74.35109238,0
