timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-01-23,358.30000000,389.00000000,356.30000000,383.90000000,1297043.92300000,1642982399999,486432084.57220000,564987,648942.74200000,243330333.42580000,0
2022-01-24,384.00000000,384.00000000,336.00000000,371.30000000,1900214.42000000,1643068799999,674434639.68830000,747043,939454.97500000,333557486.55050000,0
2022-01-25,371.20000000,389.50000000,357.40000000,385.10000000,1006111.15500000,1643155199999,374436795.38770000,496841,508732.79200000,189366617.11850000,0
2022-01-26,385.10000000,402.40000000,366.40000000,375.10000000,1073520.17200000,1643241599999,413788334.10360000,609665,541547.80300000,208804261.67850000,0
2022-01-27,375.10000000,393.80000000,360.00000000,389.90000000,962060.88800000,1643327999999,358493434.85040000,530658,471171.64100000,175473344.52410000,0
2022-01-28,389.90000000,395.90000000,375.80000000,385.90000000,752320.61500000,1643414399999,290426869.61740000,439977,386443.38200000,149191637.34460000,0
2022-01-29,385.90000000,397.30000000,380.70000000,389.30000000,534573.78200000,1643500799999,207593040.22790000,342125,263033.25900000,102193937.24440000,0
2022-01-30,389.40000000,389.60000000,372.20000000,377.20000000,536436.12300000,1643587199999,204652766.32720000,322360,256880.76700000,98025189.90160000,0
2022-01-31,377.20000000,385.40000000,365.20000000,374.30000000,620113.73400000,1643673599999,232898450.64790000,360853,299825.66800000,112651437.30320000,0
2022-02-01,374.40000000,388.40000000,373.70000000,384.20000000,555347.27700000,1643759999999,212697945.11070000,333563,287877.37000000,110293234.40830000,0
2022-02-02,384.10000000,386.10000000,366.10000000,366.90000000,572340.04000000,1643846399999,215596317.44310000,346326,273049.82200000,102886669.80600000,0
2022-02-03,367.10000000,372.40000000,359.60000000,372.30000000,495715.22700000,1643932799999,181299666.30640000,300375,241325.24400000,88275011.58790000,0
2022-02-04,372.20000000,399.70000000,369.50000000,399.50000000,849825.82800000,1644019199999,326468411.35540000,412637,456265.07600000,175306007.42320000,0
2022-02-05,399.60000000,431.00000000,396.30000000,413.70000000,1031046.87000000,1644105599999,429828793.04900000,526783,520603.25200000,216978975.23920000,0
2022-02-06,413.80000000,422.50000000,407.00000000,419.90000000,542631.17600000,1644191999999,225211627.85650000,345411,277772.08300000,115280470.31420000,0
2022-02-07,419.90000000,439.00000000,413.30000000,433.50000000,758247.66700000,1644278399999,326074842.59380000,475365,391186.26600000,168228778.16960000,0
